system:index,GEM_plot_code,long,LAI,plot_name,region_name,site,.geo,date
2_2003_01_01_165,ANK-03,-2.65,3.3000000000000003,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2003-01-01
2_2003_01_01_166,BOB-01,-1.338918,4.2,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2003-01-01
2_2003_01_05_166,BOB-01,-1.338918,4.3,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2003-01-05
2_2003_01_09_165,ANK-03,-2.65,3.3000000000000003,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2003-01-09
2_2003_01_09_166,BOB-01,-1.338918,3.5,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2003-01-09
2_2003_01_13_166,BOB-01,-1.338918,4,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2003-01-13
2_2003_01_21_166,BOB-01,-1.338918,1.2000000000000002,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2003-01-21
2_2003_01_25_164,ANK-01,-2.65,4,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2003-01-25
2_2003_01_25_165,ANK-03,-2.65,3,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2003-01-25
2_2003_01_25_166,BOB-01,-1.338918,4.800000000000001,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2003-01-25
2_2003_01_29_166,BOB-01,-1.338918,4.9,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2003-01-29
2_2003_02_10_164,ANK-01,-2.65,4.4,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2003-02-10
2_2003_03_02_166,BOB-01,-1.338918,5.1000000000000005,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2003-03-02
2_2003_03_06_165,ANK-03,-2.65,4.5,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2003-03-06
2_2003_03_26_166,BOB-01,-1.338918,4.2,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2003-03-26
2_2003_05_05_165,ANK-03,-2.65,2.7,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2003-05-05
2_2003_05_13_165,ANK-03,-2.65,2.3000000000000003,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2003-05-13
2_2003_05_17_166,BOB-01,-1.338918,3.4000000000000004,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2003-05-17
2_2003_09_26_165,ANK-03,-2.65,1.1,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2003-09-26
2_2003_09_30_165,ANK-03,-2.65,1.4000000000000001,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2003-09-30
2_2003_10_04_166,BOB-01,-1.338918,1.1,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2003-10-04
2_2003_10_24_166,BOB-01,-1.338918,4.6000000000000005,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2003-10-24
2_2003_10_28_166,BOB-01,-1.338918,3.3000000000000003,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2003-10-28
2_2003_11_13_165,ANK-03,-2.65,2.5,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2003-11-13
2_2003_11_21_164,ANK-01,-2.65,2,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2003-11-21
2_2003_11_21_165,ANK-03,-2.65,2.8000000000000003,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2003-11-21
2_2003_12_11_166,BOB-01,-1.338918,4.1000000000000005,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2003-12-11
2_2003_12_15_164,ANK-01,-2.65,2.7,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2003-12-15
2_2003_12_15_166,BOB-01,-1.338918,5,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2003-12-15
2_2003_12_23_166,BOB-01,-1.338918,1.1,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2003-12-23
2_2003_12_27_166,BOB-01,-1.338918,4.4,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2003-12-27
2_2004_01_05_165,ANK-03,-2.65,1.5,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2004-01-05
2_2004_01_05_166,BOB-01,-1.338918,1.3,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-01-05
2_2004_01_09_165,ANK-03,-2.65,1,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2004-01-09
2_2004_01_09_166,BOB-01,-1.338918,1.6,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-01-09
2_2004_01_13_166,BOB-01,-1.338918,1.4000000000000001,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-01-13
2_2004_01_17_166,BOB-01,-1.338918,1.8,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-01-17
2_2004_01_21_164,ANK-01,-2.65,2.3000000000000003,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2004-01-21
2_2004_01_21_165,ANK-03,-2.65,3.2,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2004-01-21
2_2004_01_25_166,BOB-01,-1.338918,2.6,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-01-25
2_2004_01_29_165,ANK-03,-2.65,2,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2004-01-29
2_2004_01_29_166,BOB-01,-1.338918,3.1,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-01-29
2_2004_02_06_166,BOB-01,-1.338918,1.2000000000000002,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-02-06
2_2004_02_14_166,BOB-01,-1.338918,3,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-02-14
2_2004_02_22_166,BOB-01,-1.338918,3.5,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-02-22
2_2004_03_17_166,BOB-01,-1.338918,4.3,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-03-17
2_2004_05_04_165,ANK-03,-2.65,4.6000000000000005,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2004-05-04
2_2004_06_05_166,BOB-01,-1.338918,3,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-06-05
2_2004_07_11_164,ANK-01,-2.65,3,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2004-07-11
2_2004_09_05_166,BOB-01,-1.338918,4.6000000000000005,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-09-05
2_2004_10_07_166,BOB-01,-1.338918,3.1,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-10-07
2_2004_10_11_166,BOB-01,-1.338918,2.6,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-10-11
2_2004_11_08_164,ANK-01,-2.65,1.3,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2004-11-08
2_2004_11_16_165,ANK-03,-2.65,4,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2004-11-16
2_2004_11_16_166,BOB-01,-1.338918,4.1000000000000005,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-11-16
2_2004_11_24_166,BOB-01,-1.338918,3.8000000000000003,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-11-24
2_2004_12_02_166,BOB-01,-1.338918,2,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-12-02
2_2004_12_10_166,BOB-01,-1.338918,4,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-12-10
2_2004_12_14_166,BOB-01,-1.338918,4.800000000000001,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-12-14
2_2004_12_18_165,ANK-03,-2.65,2.8000000000000003,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2004-12-18
2_2004_12_26_165,ANK-03,-2.65,3.1,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2004-12-26
2_2004_12_26_166,BOB-01,-1.338918,4.1000000000000005,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2004-12-26
2_2004_12_30_165,ANK-03,-2.65,4.4,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2004-12-30
2_2005_01_01_165,ANK-03,-2.65,4.4,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2005-01-01
2_2005_01_05_164,ANK-01,-2.65,4.4,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2005-01-05
2_2005_01_05_165,ANK-03,-2.65,3,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2005-01-05
2_2005_01_05_166,BOB-01,-1.338918,3.6,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2005-01-05
2_2005_01_09_166,BOB-01,-1.338918,3.9000000000000004,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2005-01-09
2_2005_01_13_166,BOB-01,-1.338918,2.5,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2005-01-13
2_2005_01_17_166,BOB-01,-1.338918,2.5,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2005-01-17
2_2005_01_29_164,ANK-01,-2.65,1.5,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2005-01-29
2_2005_01_29_165,ANK-03,-2.65,2.7,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2005-01-29
2_2005_02_02_164,ANK-01,-2.65,4.4,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2005-02-02
2_2005_02_02_166,BOB-01,-1.338918,3,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2005-02-02
2_2005_02_06_166,BOB-01,-1.338918,4.9,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2005-02-06
2_2005_02_14_166,BOB-01,-1.338918,3.4000000000000004,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2005-02-14
2_2005_02_18_166,BOB-01,-1.338918,2.8000000000000003,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2005-02-18
2_2005_03_02_166,BOB-01,-1.338918,4,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2005-03-02
2_2005_04_15_166,BOB-01,-1.338918,3.6,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2005-04-15
2_2005_05_09_164,ANK-01,-2.65,3.9000000000000004,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2005-05-09
2_2005_06_18_165,ANK-03,-2.65,3.8000000000000003,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2005-06-18
2_2005_08_17_164,ANK-01,-2.65,2.3000000000000003,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2005-08-17
2_2005_08_17_165,ANK-03,-2.65,3,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2005-08-17
2_2005_10_04_166,BOB-01,-1.338918,3.3000000000000003,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2005-10-04
2_2005_11_05_165,ANK-03,-2.65,1.9000000000000001,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2005-11-05
2_2005_11_09_165,ANK-03,-2.65,2.3000000000000003,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2005-11-09
2_2005_11_21_164,ANK-01,-2.65,4.800000000000001,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2005-11-21
2_2005_11_25_166,BOB-01,-1.338918,3.3000000000000003,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2005-11-25
2_2005_12_03_164,ANK-01,-2.65,2.6,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2005-12-03
2_2005_12_07_165,ANK-03,-2.65,3.5,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2005-12-07
2_2005_12_11_165,ANK-03,-2.65,1.9000000000000001,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2005-12-11
2_2005_12_11_166,BOB-01,-1.338918,5.1000000000000005,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2005-12-11
2_2005_12_15_165,ANK-03,-2.65,3.8000000000000003,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2005-12-15
2_2005_12_15_166,BOB-01,-1.338918,4,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2005-12-15
2_2005_12_19_164,ANK-01,-2.65,4.1000000000000005,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2005-12-19
2_2005_12_19_165,ANK-03,-2.65,1.1,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2005-12-19
2_2005_12_19_166,BOB-01,-1.338918,2.6,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2005-12-19
2_2005_12_23_164,ANK-01,-2.65,1.2000000000000002,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2005-12-23
2_2005_12_23_165,ANK-03,-2.65,2.5,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2005-12-23
2_2005_12_23_166,BOB-01,-1.338918,4.1000000000000005,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2005-12-23
2_2005_12_27_166,BOB-01,-1.338918,3.7,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2005-12-27
2_2005_12_31_165,ANK-03,-2.65,1.6,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2005-12-31
2_2005_12_31_166,BOB-01,-1.338918,3.9000000000000004,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2005-12-31
2_2006_01_01_165,ANK-03,-2.65,1.6,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2006-01-01
2_2006_01_01_166,BOB-01,-1.338918,4.4,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-01-01
2_2006_01_05_166,BOB-01,-1.338918,1.3,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-01-05
2_2006_01_17_164,ANK-01,-2.65,4,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2006-01-17
2_2006_01_17_166,BOB-01,-1.338918,4.9,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-01-17
2_2006_01_21_164,ANK-01,-2.65,1.1,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2006-01-21
2_2006_01_21_165,ANK-03,-2.65,1.4000000000000001,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2006-01-21
2_2006_01_21_166,BOB-01,-1.338918,4.3,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-01-21
2_2006_01_25_165,ANK-03,-2.65,3.5,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2006-01-25
2_2006_02_02_165,ANK-03,-2.65,2.8000000000000003,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2006-02-02
2_2006_02_10_164,ANK-01,-2.65,4.3,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2006-02-10
2_2006_02_14_164,ANK-01,-2.65,4.3,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2006-02-14
2_2006_02_22_164,ANK-01,-2.65,4.1000000000000005,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2006-02-22
2_2006_02_22_165,ANK-03,-2.65,2.7,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2006-02-22
2_2006_04_07_166,BOB-01,-1.338918,4.7,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-04-07
2_2006_04_19_166,BOB-01,-1.338918,4.1000000000000005,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-04-19
2_2006_06_22_164,ANK-01,-2.65,1.5,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2006-06-22
2_2006_06_22_165,ANK-03,-2.65,1.4000000000000001,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2006-06-22
2_2006_10_16_166,BOB-01,-1.338918,3.1,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-10-16
2_2006_10_20_165,ANK-03,-2.65,1.3,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2006-10-20
2_2006_10_28_165,ANK-03,-2.65,3.1,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2006-10-28
2_2006_11_09_165,ANK-03,-2.65,4,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2006-11-09
2_2006_11_21_164,ANK-01,-2.65,2.5,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2006-11-21
2_2006_11_25_166,BOB-01,-1.338918,2.7,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-11-25
2_2006_11_29_164,ANK-01,-2.65,2,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2006-11-29
2_2006_12_07_165,ANK-03,-2.65,3.5,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2006-12-07
2_2006_12_07_166,BOB-01,-1.338918,4.800000000000001,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-12-07
2_2006_12_11_166,BOB-01,-1.338918,4.3,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-12-11
2_2006_12_19_164,ANK-01,-2.65,4.6000000000000005,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2006-12-19
2_2006_12_19_165,ANK-03,-2.65,1.1,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2006-12-19
2_2006_12_19_166,BOB-01,-1.338918,3.1,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-12-19
2_2006_12_23_166,BOB-01,-1.338918,4.4,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-12-23
2_2006_12_27_166,BOB-01,-1.338918,4.2,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-12-27
2_2007_01_05_166,BOB-01,-1.338918,1.4000000000000001,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2007-01-05
2_2007_01_13_166,BOB-01,-1.338918,3.7,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2007-01-13
2_2007_01_21_165,ANK-03,-2.65,1.5,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2007-01-21
2_2007_01_21_166,BOB-01,-1.338918,2.4000000000000004,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2007-01-21
2_2007_02_02_166,BOB-01,-1.338918,4.9,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2007-02-02
