plot_code,day,month,year,subplot,LAI
BOB-02,11,3,2015,NA,3.69
BOB-02,11,3,2015,NA,3.68
BOB-02,11,3,2015,NA,3.87
BOB-02,11,3,2015,NA,4.42
BOB-02,11,3,2015,NA,4.16
BOB-02,11,3,2015,NA,4.07
BOB-02,11,3,2015,NA,4.62
BOB-02,11,3,2015,NA,4.43
BOB-02,11,3,2015,NA,4.13
BOB-02,11,3,2015,NA,4.17
BOB-02,11,3,2015,NA,4.06
BOB-02,11,3,2015,NA,3.77
BOB-02,11,3,2015,NA,3.33
BOB-02,11,3,2015,NA,3.61
BOB-02,11,3,2015,NA,4.09
BOB-02,11,3,2015,NA,5.24
BOB-02,11,3,2015,NA,3.92
BOB-02,11,3,2015,NA,3.88
BOB-02,11,3,2015,NA,4.92
BOB-02,11,3,2015,NA,3.92
BOB-02,11,3,2015,NA,6.44
BOB-02,11,3,2015,NA,3.42
BOB-02,28,4,2015,TRUE,3.18
BOB-02,28,4,2015,NA,4.19
BOB-02,28,4,2015,NA,3.99
BOB-02,28,4,2015,NA,3.69
BOB-02,28,4,2015,NA,3.36
BOB-02,28,4,2015,NA,3.87
BOB-02,28,4,2015,NA,4.52
BOB-02,28,4,2015,NA,4.41
BOB-02,28,4,2015,NA,4.01
BOB-02,28,4,2015,NA,4.52
BOB-02,28,4,2015,NA,4.56
BOB-02,28,4,2015,NA,4.35
BOB-02,28,4,2015,NA,4.63
BOB-02,28,4,2015,NA,4.31
BOB-02,28,4,2015,NA,4.02
BOB-02,28,4,2015,NA,3.35
BOB-02,28,4,2015,NA,4.36
BOB-02,28,4,2015,NA,4.32
BOB-02,28,4,2015,NA,5.58
BOB-02,28,4,2015,NA,4.11
BOB-02,28,4,2015,NA,4.04
BOB-02,28,4,2015,NA,5.23
BOB-02,28,4,2015,NA,3.74
BOB-02,28,4,2015,NA,5.16
BOB-02,28,4,2015,NA,3.49
BOB-02,12,5,2015,TRUE,4.62
BOB-02,12,5,2015,NA,3.99
BOB-02,12,5,2015,NA,4.11
BOB-02,12,5,2015,NA,3.59
BOB-02,12,5,2015,NA,3.42
BOB-02,12,5,2015,NA,4.01
BOB-02,12,5,2015,NA,3.82
BOB-02,12,5,2015,NA,3.97
BOB-02,12,5,2015,NA,4.06
BOB-02,12,5,2015,NA,5.52
BOB-02,12,5,2015,NA,4.25
BOB-02,12,5,2015,NA,4.36
BOB-02,12,5,2015,NA,4.77
BOB-02,12,5,2015,NA,4.24
BOB-02,12,5,2015,NA,3.94
BOB-02,12,5,2015,NA,3.62
BOB-02,12,5,2015,NA,4.14
BOB-02,12,5,2015,NA,4.31
BOB-02,12,5,2015,NA,4.62
BOB-02,12,5,2015,NA,4.17
BOB-02,12,5,2015,NA,3.91
BOB-02,12,5,2015,NA,5.14
BOB-02,12,5,2015,NA,3.97
BOB-02,12,5,2015,NA,5.02
BOB-02,12,5,2015,NA,4.04
BOB-02,18,6,2015,TRUE,4.55
BOB-02,18,6,2015,NA,4.49
BOB-02,18,6,2015,NA,4.52
BOB-02,18,6,2015,NA,4.06
BOB-02,18,6,2015,NA,3.75
BOB-02,18,6,2015,NA,4.39
BOB-02,18,6,2015,NA,4.72
BOB-02,18,6,2015,NA,4.82
BOB-02,18,6,2015,NA,4.82
BOB-02,18,6,2015,NA,5.43
BOB-02,18,6,2015,NA,5.48
BOB-02,18,6,2015,NA,5.13
BOB-02,18,6,2015,NA,5
BOB-02,18,6,2015,NA,5.41
BOB-02,18,6,2015,NA,4.86
BOB-02,18,6,2015,NA,4.54
BOB-02,18,6,2015,NA,5.63
BOB-02,18,6,2015,NA,4.49
BOB-02,18,6,2015,NA,5.31
BOB-02,18,6,2015,NA,5.41
BOB-02,18,6,2015,NA,4.46
BOB-02,18,6,2015,NA,5.06
BOB-02,18,6,2015,NA,4.56
BOB-02,18,6,2015,NA,5.03
BOB-02,18,6,2015,NA,4.32
BOB-02,11,7,2015,TRUE,4.29
BOB-02,11,7,2015,NA,4.66
BOB-02,11,7,2015,NA,4.45
BOB-02,11,7,2015,NA,3.91
BOB-02,11,7,2015,NA,3.7
BOB-02,11,7,2015,NA,4.29
BOB-02,11,7,2015,NA,4.14
BOB-02,11,7,2015,NA,5.03
BOB-02,11,7,2015,NA,4.98
BOB-02,11,7,2015,NA,5
BOB-02,11,7,2015,NA,4.79
BOB-02,11,7,2015,NA,5.13
BOB-02,11,7,2015,NA,4.47
BOB-02,11,7,2015,NA,4.54
BOB-02,11,7,2015,NA,4.57
BOB-02,11,7,2015,NA,3.88
BOB-02,11,7,2015,NA,4.54
BOB-02,11,7,2015,NA,4.9
BOB-02,11,7,2015,NA,5.23
BOB-02,11,7,2015,NA,5.13
BOB-02,11,7,2015,NA,4.23
BOB-02,11,7,2015,NA,5.04
BOB-02,11,7,2015,NA,4.3
BOB-02,11,7,2015,NA,5.48
BOB-02,11,7,2015,NA,4.05
BOB-02,25,8,2015,TRUE,4.34
BOB-02,25,8,2015,NA,4.45
BOB-02,25,8,2015,NA,3.94
BOB-02,25,8,2015,NA,4.06
BOB-02,25,8,2015,NA,4.21
BOB-02,25,8,2015,NA,4.68
BOB-02,25,8,2015,NA,4.46
BOB-02,25,8,2015,NA,5.12
BOB-02,25,8,2015,NA,4.97
BOB-02,25,8,2015,NA,5.63
BOB-02,25,8,2015,NA,5.82
BOB-02,25,8,2015,NA,4.75
BOB-02,25,8,2015,NA,4.65
BOB-02,25,8,2015,NA,4.58
BOB-02,25,8,2015,NA,4.14
BOB-02,25,8,2015,NA,3.81
BOB-02,25,8,2015,NA,4.61
BOB-02,25,8,2015,NA,4.57
BOB-02,25,8,2015,NA,5.4
BOB-02,25,8,2015,NA,4.46
BOB-02,25,8,2015,NA,4.1
BOB-02,25,8,2015,NA,4.9
BOB-02,25,8,2015,NA,4.09
BOB-02,25,8,2015,NA,5.21
BOB-02,25,8,2015,NA,3.46
BOB-02,23,9,2015,TRUE,4.21
BOB-02,23,9,2015,NA,5.07
BOB-02,23,9,2015,NA,4.81
BOB-02,23,9,2015,NA,4.08
BOB-02,23,9,2015,NA,3.76
BOB-02,23,9,2015,NA,4.35
BOB-02,23,9,2015,NA,4.66
BOB-02,23,9,2015,NA,4.97
BOB-02,23,9,2015,NA,4.77
BOB-02,23,9,2015,NA,5.22
BOB-02,23,9,2015,NA,4.65
BOB-02,23,9,2015,NA,4.68
BOB-02,23,9,2015,NA,5.39
BOB-02,23,9,2015,NA,4.27
BOB-02,23,9,2015,NA,4.43
BOB-02,23,9,2015,NA,3.99
BOB-02,23,9,2015,NA,4.8
BOB-02,23,9,2015,NA,4.47
BOB-02,23,9,2015,NA,5.48
BOB-02,23,9,2015,NA,4.49
BOB-02,23,9,2015,NA,3.84
BOB-02,23,9,2015,NA,5.01
BOB-02,23,9,2015,NA,4.1
BOB-02,23,9,2015,NA,5.05
BOB-02,23,9,2015,NA,4.11
BOB-02,30,10,2015,TRUE,3.53
BOB-02,30,10,2015,NA,3.86
BOB-02,30,10,2015,NA,4.35
BOB-02,30,10,2015,NA,3.91
BOB-02,30,10,2015,NA,3.19
BOB-02,30,10,2015,NA,4.23
BOB-02,30,10,2015,NA,5.29
BOB-02,30,10,2015,NA,5.21
BOB-02,30,10,2015,NA,3.88
BOB-02,30,10,2015,NA,5.18
BOB-02,30,10,2015,NA,4.63
BOB-02,30,10,2015,NA,4.52
BOB-02,30,10,2015,NA,5.67
BOB-02,30,10,2015,NA,4.73
BOB-02,30,10,2015,NA,4.61
BOB-02,30,10,2015,NA,3.99
BOB-02,30,10,2015,NA,4.56
BOB-02,30,10,2015,NA,4.83
BOB-02,30,10,2015,NA,6.31
BOB-02,30,10,2015,NA,4.8
BOB-02,30,10,2015,NA,4.15
BOB-02,30,10,2015,NA,5.46
BOB-02,30,10,2015,NA,4.41
BOB-02,30,10,2015,NA,5.44
BOB-02,30,10,2015,NA,2.96
BOB-02,24,11,2015,TRUE,3.92
BOB-02,24,11,2015,NA,5.14
BOB-02,24,11,2015,NA,3.93
BOB-02,24,11,2015,NA,4.01
BOB-02,24,11,2015,NA,3.28
BOB-02,24,11,2015,NA,4
BOB-02,24,11,2015,NA,4.14
BOB-02,24,11,2015,NA,4.58
BOB-02,24,11,2015,NA,4.18
BOB-02,24,11,2015,NA,4.75
BOB-02,24,11,2015,NA,4.25
BOB-02,24,11,2015,NA,3.99
BOB-02,24,11,2015,NA,4.43
BOB-02,24,11,2015,NA,3.97
BOB-02,24,11,2015,NA,3.74
BOB-02,24,11,2015,NA,3.55
BOB-02,24,11,2015,NA,4.34
BOB-02,24,11,2015,NA,3.98
BOB-02,24,11,2015,NA,4.73
BOB-02,24,11,2015,NA,3.99
BOB-02,24,11,2015,NA,3.7
BOB-02,24,11,2015,NA,4.58
BOB-02,24,11,2015,NA,4.01
BOB-02,24,11,2015,NA,4.96
BOB-02,24,11,2015,NA,3.68
BOB-02,22,12,2015,TRUE,4.06
BOB-02,22,12,2015,NA,4.22
BOB-02,22,12,2015,NA,3.66
BOB-02,22,12,2015,NA,3.56
BOB-02,22,12,2015,NA,3.48
BOB-02,22,12,2015,NA,4.19
BOB-02,22,12,2015,NA,4.06
BOB-02,22,12,2015,NA,5.28
BOB-02,22,12,2015,NA,3.94
BOB-02,22,12,2015,NA,4.32
BOB-02,22,12,2015,NA,3.45
BOB-02,22,12,2015,NA,4
BOB-02,22,12,2015,NA,4.74
BOB-02,22,12,2015,NA,4.1
BOB-02,22,12,2015,NA,4.1
BOB-02,22,12,2015,NA,3.76
BOB-02,22,12,2015,NA,4.39
BOB-02,22,12,2015,NA,3.91
BOB-02,22,12,2015,NA,5.68
BOB-02,22,12,2015,NA,3.94
BOB-02,22,12,2015,NA,3.56
BOB-02,22,12,2015,NA,4.8
BOB-02,22,12,2015,NA,3.98
BOB-02,22,12,2015,NA,5.06
BOB-02,22,12,2015,NA,3.97
BOB-02,21,1,2016,NA,4.06
BOB-02,21,1,2016,TRUE,4.06
BOB-02,21,1,2016,NA,4.22
BOB-02,21,1,2016,NA,3.66
BOB-02,21,1,2016,NA,3.56
BOB-02,21,1,2016,NA,3.48
BOB-02,21,1,2016,NA,4.19
BOB-02,21,1,2016,NA,5.28
BOB-02,21,1,2016,NA,3.94
BOB-02,21,1,2016,NA,4.32
BOB-02,21,1,2016,NA,3.45
BOB-02,21,1,2016,NA,4
BOB-02,21,1,2016,NA,4.74
BOB-02,21,1,2016,NA,4.1
BOB-02,21,1,2016,NA,4.1
BOB-02,21,1,2016,NA,3.76
BOB-02,21,1,2016,NA,4.39
BOB-02,21,1,2016,NA,3.91
BOB-02,21,1,2016,NA,5.68
BOB-02,21,1,2016,NA,3.94
BOB-02,21,1,2016,NA,3.56
BOB-02,21,1,2016,NA,4.8
BOB-02,21,1,2016,NA,3.98
BOB-02,21,1,2016,NA,5.06
BOB-02,21,1,2016,NA,3.97
BOB-02,24,2,2016,TRUE,3.85
BOB-02,24,2,2016,NA,4.61
BOB-02,24,2,2016,NA,3.76
BOB-02,24,2,2016,NA,3.71
BOB-02,24,2,2016,NA,3.4
BOB-02,24,2,2016,NA,3.75
BOB-02,24,2,2016,NA,3.92
BOB-02,24,2,2016,NA,5.32
BOB-02,24,2,2016,NA,4.26
BOB-02,24,2,2016,NA,4.67
BOB-02,24,2,2016,NA,4.24
BOB-02,24,2,2016,NA,4.49
BOB-02,24,2,2016,NA,5.02
BOB-02,24,2,2016,NA,4.02
BOB-02,24,2,2016,NA,4.04
BOB-02,24,2,2016,NA,3.83
BOB-02,24,2,2016,NA,4.31
BOB-02,24,2,2016,NA,4.26
BOB-02,24,2,2016,NA,5.07
BOB-02,24,2,2016,NA,3.78
BOB-02,24,2,2016,NA,3.6
BOB-02,24,2,2016,NA,4.42
BOB-02,24,2,2016,NA,4.01
BOB-02,24,2,2016,NA,4.78
BOB-02,24,2,2016,NA,4.47
BOB-03,13,3,2012,TRUE,4.22
BOB-03,13,3,2012,NA,2.75
BOB-03,13,3,2012,NA,3.76
BOB-03,13,3,2012,NA,3.68
BOB-03,13,3,2012,NA,3.41
BOB-03,13,3,2012,NA,3.52
BOB-03,13,3,2012,NA,3.51
BOB-03,13,3,2012,NA,3.32
BOB-03,13,3,2012,NA,2.41
BOB-03,13,3,2012,NA,2.75
BOB-03,13,3,2012,NA,3.81
BOB-03,13,3,2012,NA,3.19
BOB-03,13,3,2012,NA,3.35
BOB-03,13,3,2012,NA,2.84
BOB-03,13,3,2012,NA,2.62
BOB-03,13,3,2012,NA,2.78
BOB-03,13,3,2012,NA,3.01
BOB-03,13,3,2012,NA,2.64
BOB-03,13,3,2012,NA,3.12
BOB-03,13,3,2012,NA,2.94
BOB-03,13,3,2012,NA,3.01
BOB-03,13,3,2012,NA,3.63
BOB-03,13,3,2012,NA,3.19
BOB-03,13,3,2012,NA,2.44
BOB-03,13,3,2012,NA,3.09
BOB-03,10,4,2012,NA,3.48
BOB-03,10,4,2012,NA,3.45
BOB-03,10,4,2012,NA,3.46
BOB-03,10,4,2012,NA,3.48
BOB-03,10,4,2012,NA,2.78
BOB-03,10,4,2012,NA,3.13
BOB-03,10,4,2012,NA,2.88
BOB-03,10,4,2012,NA,2.15
BOB-03,10,4,2012,NA,3.71
BOB-03,10,4,2012,NA,3.8
BOB-03,10,4,2012,NA,3.06
BOB-03,10,4,2012,NA,2.66
BOB-03,10,4,2012,NA,2.58
BOB-03,10,4,2012,NA,2.58
BOB-03,10,4,2012,NA,3.16
BOB-03,10,4,2012,NA,2.77
BOB-03,10,4,2012,NA,2.95
BOB-03,10,4,2012,NA,2.66
BOB-03,10,4,2012,NA,2.87
BOB-03,10,4,2012,NA,3.2
BOB-03,10,4,2012,NA,2.87
BOB-03,10,4,2012,NA,2.64
BOB-03,10,4,2012,NA,3.09
BOB-03,10,4,2012,TRUE,4.15
BOB-03,10,4,2012,NA,2.86
BOB-03,8,5,2012,TRUE,3.15
BOB-03,8,5,2012,NA,2.77
BOB-03,8,5,2012,NA,3.25
BOB-03,8,5,2012,NA,2.95
BOB-03,8,5,2012,NA,3.1
BOB-03,8,5,2012,NA,3.87
BOB-03,8,5,2012,NA,3.97
BOB-03,8,5,2012,NA,3.6
BOB-03,8,5,2012,NA,2.18
BOB-03,8,5,2012,NA,2.08
BOB-03,8,5,2012,NA,4.17
BOB-03,8,5,2012,NA,2.74
BOB-03,8,5,2012,NA,3.48
BOB-03,8,5,2012,NA,2.65
BOB-03,8,5,2012,NA,2.21
BOB-03,8,5,2012,NA,3.42
BOB-03,8,5,2012,NA,2.99
BOB-03,8,5,2012,NA,3.15
BOB-03,8,5,2012,NA,3
BOB-03,8,5,2012,NA,2.76
BOB-03,8,5,2012,NA,2.61
BOB-03,8,5,2012,NA,3.79
BOB-03,8,5,2012,NA,3.66
BOB-03,8,5,2012,NA,2.86
BOB-03,8,5,2012,NA,3.05
BOB-03,5,6,2012,TRUE,3.99
BOB-03,5,6,2012,NA,3.44
BOB-03,5,6,2012,NA,3.94
BOB-03,5,6,2012,NA,3.82
BOB-03,5,6,2012,NA,3.55
BOB-03,5,6,2012,NA,4.3
BOB-03,5,6,2012,NA,4.21
BOB-03,5,6,2012,NA,3.7
BOB-03,5,6,2012,NA,3.48
BOB-03,5,6,2012,NA,2.83
BOB-03,5,6,2012,NA,4.37
BOB-03,5,6,2012,NA,4.26
BOB-03,5,6,2012,NA,3.98
BOB-03,5,6,2012,NA,3.26
BOB-03,5,6,2012,NA,3.68
BOB-03,5,6,2012,NA,3.56
BOB-03,5,6,2012,NA,3.98
BOB-03,5,6,2012,NA,3.72
BOB-03,5,6,2012,NA,3.9
BOB-03,5,6,2012,NA,3.47
BOB-03,5,6,2012,NA,3.57
BOB-03,5,6,2012,NA,4.17
BOB-03,5,6,2012,NA,3.84
BOB-03,5,6,2012,NA,3.19
BOB-03,5,6,2012,NA,4.01
BOB-03,3,7,2012,TRUE,3.92
BOB-03,3,7,2012,NA,2.92
BOB-03,3,7,2012,NA,3.83
BOB-03,3,7,2012,NA,3.72
BOB-03,3,7,2012,NA,3.42
BOB-03,3,7,2012,NA,4.24
BOB-03,3,7,2012,NA,4.1
BOB-03,3,7,2012,NA,3.74
BOB-03,3,7,2012,NA,3.57
BOB-03,3,7,2012,NA,2.68
BOB-03,3,7,2012,NA,4.26
BOB-03,3,7,2012,NA,3.82
BOB-03,3,7,2012,NA,3.83
BOB-03,3,7,2012,NA,3.24
BOB-03,3,7,2012,NA,3.48
BOB-03,3,7,2012,NA,3.53
BOB-03,3,7,2012,NA,3.94
BOB-03,3,7,2012,NA,3.86
BOB-03,3,7,2012,NA,3.61
BOB-03,3,7,2012,NA,3.32
BOB-03,3,7,2012,NA,3.36
BOB-03,3,7,2012,NA,3.57
BOB-03,3,7,2012,NA,3.55
BOB-03,3,7,2012,NA,3.36
BOB-03,3,7,2012,NA,3.58
BOB-03,31,7,2012,TRUE,4.71
BOB-03,31,7,2012,NA,3.54
BOB-03,31,7,2012,NA,4.31
BOB-03,31,7,2012,NA,3.96
BOB-03,31,7,2012,NA,4.07
BOB-03,31,7,2012,NA,4.56
BOB-03,31,7,2012,NA,4.48
BOB-03,31,7,2012,NA,3.97
BOB-03,31,7,2012,NA,4.67
BOB-03,31,7,2012,NA,3.65
BOB-03,31,7,2012,NA,4.42
BOB-03,31,7,2012,NA,4.96
BOB-03,31,7,2012,NA,4.99
BOB-03,31,7,2012,NA,3.5
BOB-03,31,7,2012,NA,3.7
BOB-03,31,7,2012,NA,3.9
BOB-03,31,7,2012,NA,4.23
BOB-03,31,7,2012,NA,4.55
BOB-03,31,7,2012,NA,4.1
BOB-03,31,7,2012,NA,4
BOB-03,31,7,2012,NA,3.86
BOB-03,31,7,2012,NA,4.08
BOB-03,31,7,2012,NA,3.79
BOB-03,31,7,2012,NA,3.55
BOB-03,31,7,2012,NA,3.92
BOB-03,28,8,2012,TRUE,4.13
BOB-03,28,8,2012,NA,3.18
BOB-03,28,8,2012,NA,3.94
BOB-03,28,8,2012,NA,3.61
BOB-03,28,8,2012,NA,3.21
BOB-03,28,8,2012,NA,3.86
BOB-03,28,8,2012,NA,4.01
BOB-03,28,8,2012,NA,3.59
BOB-03,28,8,2012,NA,3.52
BOB-03,28,8,2012,NA,2.73
BOB-03,28,8,2012,NA,3.87
BOB-03,28,8,2012,NA,4.08
BOB-03,28,8,2012,NA,3.94
BOB-03,28,8,2012,NA,3.42
BOB-03,28,8,2012,NA,3.49
BOB-03,28,8,2012,NA,3.09
BOB-03,28,8,2012,NA,3.68
BOB-03,28,8,2012,NA,3.55
BOB-03,28,8,2012,NA,3.72
BOB-03,28,8,2012,NA,3.41
BOB-03,28,8,2012,NA,3.47
BOB-03,28,8,2012,NA,3.64
BOB-03,28,8,2012,NA,3.86
BOB-03,28,8,2012,NA,3.06
BOB-03,28,8,2012,NA,3.6
BOB-03,25,9,2012,TRUE,2.95
BOB-03,25,9,2012,NA,2.39
BOB-03,25,9,2012,NA,3.23
BOB-03,25,9,2012,NA,3.1
BOB-03,25,9,2012,NA,2.91
BOB-03,25,9,2012,NA,3.84
BOB-03,25,9,2012,NA,3.96
BOB-03,25,9,2012,NA,3.37
BOB-03,25,9,2012,NA,3.38
BOB-03,25,9,2012,NA,2.66
BOB-03,25,9,2012,NA,4
BOB-03,25,9,2012,NA,3.76
BOB-03,25,9,2012,NA,3.14
BOB-03,25,9,2012,NA,2.54
BOB-03,25,9,2012,NA,3.27
BOB-03,25,9,2012,NA,2.31
BOB-03,25,9,2012,NA,3.29
BOB-03,25,9,2012,NA,3.19
BOB-03,25,9,2012,NA,3.04
BOB-03,25,9,2012,NA,3.15
BOB-03,25,9,2012,NA,3.34
BOB-03,25,9,2012,NA,3.49
BOB-03,25,9,2012,NA,2.98
BOB-03,25,9,2012,NA,2.47
BOB-03,25,9,2012,NA,2.88
BOB-03,23,10,2012,TRUE,3.58
BOB-03,23,10,2012,NA,2.88
BOB-03,23,10,2012,NA,3.7
BOB-03,23,10,2012,NA,3.5
BOB-03,23,10,2012,NA,3.08
BOB-03,23,10,2012,NA,3.69
BOB-03,23,10,2012,NA,3.71
BOB-03,23,10,2012,NA,3.13
BOB-03,23,10,2012,NA,3.02
BOB-03,23,10,2012,NA,2.61
BOB-03,23,10,2012,NA,3.71
BOB-03,23,10,2012,NA,3.6
BOB-03,23,10,2012,NA,3.67
BOB-03,23,10,2012,NA,2.91
BOB-03,23,10,2012,NA,3.16
BOB-03,23,10,2012,NA,3.18
BOB-03,23,10,2012,NA,3.57
BOB-03,23,10,2012,NA,3.31
BOB-03,23,10,2012,NA,3.31
BOB-03,23,10,2012,NA,2.96
BOB-03,23,10,2012,NA,3.01
BOB-03,23,10,2012,NA,3.26
BOB-03,23,10,2012,NA,3.11
BOB-03,23,10,2012,NA,2.97
BOB-03,23,10,2012,NA,3.18
BOB-03,20,11,2012,TRUE,3.95
BOB-03,20,11,2012,NA,3.45
BOB-03,20,11,2012,NA,4.54
BOB-03,20,11,2012,NA,4.12
BOB-03,20,11,2012,NA,3.74
BOB-03,20,11,2012,NA,4.94
BOB-03,20,11,2012,NA,4.4
BOB-03,20,11,2012,NA,3.76
BOB-03,20,11,2012,NA,4.24
BOB-03,20,11,2012,NA,3.7
BOB-03,20,11,2012,NA,4.89
BOB-03,20,11,2012,NA,4.93
BOB-03,20,11,2012,NA,4.6
BOB-03,20,11,2012,NA,3.3
BOB-03,20,11,2012,NA,3.8
BOB-03,20,11,2012,NA,3.96
BOB-03,20,11,2012,NA,3.91
BOB-03,20,11,2012,NA,4.02
BOB-03,20,11,2012,NA,3.88
BOB-03,20,11,2012,NA,3.46
BOB-03,20,11,2012,NA,3.67
BOB-03,20,11,2012,NA,3.97
BOB-03,20,11,2012,NA,3.9
BOB-03,20,11,2012,NA,3.06
BOB-03,20,11,2012,NA,4.42
BOB-03,18,12,2012,TRUE,3.95
BOB-03,18,12,2012,NA,3.15
BOB-03,18,12,2012,NA,3.62
BOB-03,18,12,2012,NA,3.54
BOB-03,18,12,2012,NA,3.34
BOB-03,18,12,2012,NA,4.38
BOB-03,18,12,2012,NA,4.24
BOB-03,18,12,2012,NA,3.24
BOB-03,18,12,2012,NA,3.08
BOB-03,18,12,2012,NA,2.68
BOB-03,18,12,2012,NA,3.64
BOB-03,18,12,2012,NA,3.14
BOB-03,18,12,2012,NA,3.66
BOB-03,18,12,2012,NA,2.97
BOB-03,18,12,2012,NA,3.51
BOB-03,18,12,2012,NA,3.7
BOB-03,18,12,2012,NA,3.68
BOB-03,18,12,2012,NA,3.56
BOB-03,18,12,2012,NA,3.62
BOB-03,18,12,2012,NA,2.94
BOB-03,18,12,2012,NA,2.8
BOB-03,18,12,2012,NA,3.95
BOB-03,18,12,2012,NA,3.72
BOB-03,18,12,2012,NA,2.73
BOB-03,18,12,2012,NA,3.82
BOB-03,30,7,2013,TRUE,4.38
BOB-03,30,7,2013,NA,3.85
BOB-03,30,7,2013,NA,4.81
BOB-03,30,7,2013,NA,3.94
BOB-03,30,7,2013,NA,4.23
BOB-03,30,7,2013,NA,4.69
BOB-03,30,7,2013,NA,4.4
BOB-03,30,7,2013,NA,3.92
BOB-03,30,7,2013,NA,3.96
BOB-03,30,7,2013,NA,3.86
BOB-03,30,7,2013,NA,4.5
BOB-03,30,7,2013,NA,5.11
BOB-03,30,7,2013,NA,4.4
BOB-03,30,7,2013,NA,3.85
BOB-03,30,7,2013,NA,3.86
BOB-03,30,7,2013,NA,4.07
BOB-03,30,7,2013,NA,4.43
BOB-03,30,7,2013,NA,3.95
BOB-03,30,7,2013,NA,3.76
BOB-03,30,7,2013,NA,3.89
BOB-03,30,7,2013,NA,3.63
BOB-03,30,7,2013,NA,4.05
BOB-03,30,7,2013,NA,3.98
BOB-03,30,7,2013,NA,3.71
BOB-03,30,7,2013,NA,4.29
BOB-03,28,8,2013,TRUE,3.54
BOB-03,28,8,2013,NA,2.88
BOB-03,28,8,2013,NA,4.01
BOB-03,28,8,2013,NA,3.31
BOB-03,28,8,2013,NA,3.17
BOB-03,28,8,2013,NA,3.85
BOB-03,28,8,2013,NA,3.93
BOB-03,28,8,2013,NA,3.22
BOB-03,28,8,2013,NA,3.35
BOB-03,28,8,2013,NA,3.35
BOB-03,28,8,2013,NA,3.84
BOB-03,28,8,2013,NA,4.03
BOB-03,28,8,2013,NA,3.64
BOB-03,28,8,2013,NA,3
BOB-03,28,8,2013,NA,3.3
BOB-03,28,8,2013,NA,3.24
BOB-03,28,8,2013,NA,3.64
BOB-03,28,8,2013,NA,3.38
BOB-03,28,8,2013,NA,3.21
BOB-03,28,8,2013,NA,3.09
BOB-03,28,8,2013,NA,2.95
BOB-03,28,8,2013,NA,3.66
BOB-03,28,8,2013,NA,3.35
BOB-03,28,8,2013,NA,2.41
BOB-03,28,8,2013,NA,3.34
BOB-03,23,10,2013,TRUE,3.31
BOB-03,23,10,2013,NA,2.97
BOB-03,23,10,2013,NA,2.49
BOB-03,23,10,2013,NA,3.26
BOB-03,23,10,2013,NA,2.71
BOB-03,23,10,2013,NA,2.81
BOB-03,23,10,2013,NA,3.19
BOB-03,23,10,2013,NA,3.51
BOB-03,23,10,2013,NA,3.06
BOB-03,23,10,2013,NA,3.39
BOB-03,23,10,2013,NA,2.48
BOB-03,23,10,2013,NA,3.37
BOB-03,23,10,2013,NA,2.58
BOB-03,23,10,2013,NA,3.76
BOB-03,23,10,2013,NA,2.93
BOB-03,23,10,2013,NA,2.41
BOB-03,23,10,2013,NA,2.34
BOB-03,23,10,2013,NA,3.09
BOB-03,23,10,2013,NA,2.6
BOB-03,23,10,2013,NA,3.44
BOB-03,23,10,2013,NA,3.08
BOB-03,23,10,2013,NA,2.66
BOB-03,23,10,2013,NA,4.22
BOB-03,23,10,2013,NA,3.43
BOB-03,23,10,2013,NA,2.5
BOB-03,21,11,2013,TRUE,3.89
BOB-03,21,11,2013,NA,3.73
BOB-03,21,11,2013,NA,3.49
BOB-03,21,11,2013,NA,4.3
BOB-03,21,11,2013,NA,3.55
BOB-03,21,11,2013,NA,3.69
BOB-03,21,11,2013,NA,3.9
BOB-03,21,11,2013,NA,4.25
BOB-03,21,11,2013,NA,3.64
BOB-03,21,11,2013,NA,3.89
BOB-03,21,11,2013,NA,4.7
BOB-03,21,11,2013,NA,3.81
BOB-03,21,11,2013,NA,4.29
BOB-03,21,11,2013,NA,4.04
BOB-03,21,11,2013,NA,3.38
BOB-03,21,11,2013,NA,3.66
BOB-03,21,11,2013,NA,3.72
BOB-03,21,11,2013,NA,4.38
BOB-03,21,11,2013,NA,3.8
BOB-03,21,11,2013,NA,3.5
BOB-03,21,11,2013,NA,3.73
BOB-03,21,11,2013,NA,3.48
BOB-03,21,11,2013,NA,4.04
BOB-03,21,11,2013,NA,3.73
BOB-03,21,11,2013,NA,3.42
BOB-03,18,12,2013,TRUE,4.26
BOB-03,18,12,2013,NA,4.43
BOB-03,18,12,2013,NA,4.3
BOB-03,18,12,2013,NA,4.5
BOB-03,18,12,2013,NA,4.08
BOB-03,18,12,2013,NA,4.24
BOB-03,18,12,2013,NA,4.95
BOB-03,18,12,2013,NA,4.37
BOB-03,18,12,2013,NA,5
BOB-03,18,12,2013,NA,4.91
BOB-03,18,12,2013,NA,4.39
BOB-03,18,12,2013,NA,5.68
BOB-03,18,12,2013,NA,4.52
BOB-03,18,12,2013,NA,3.95
BOB-03,18,12,2013,NA,4.64
BOB-03,18,12,2013,NA,4.44
BOB-03,18,12,2013,NA,3.94
BOB-03,18,12,2013,NA,4.39
BOB-03,18,12,2013,NA,3.74
BOB-03,18,12,2013,NA,4.28
BOB-03,18,12,2013,NA,4.19
BOB-03,18,12,2013,NA,3.74
BOB-03,18,12,2013,NA,4.18
BOB-03,18,12,2013,NA,4.33
BOB-03,18,12,2013,NA,3.97
